Date,Open,High,Low,Close,Adj Close,Volume
2019-11-12,51800.000000,52600.000000,51600.000000,52600.000000,52600.000000,6576148
2019-11-13,52500.000000,52500.000000,52000.000000,52500.000000,52500.000000,6225196
2019-11-14,null,null,null,null,null,null
2019-11-15,null,null,null,null,null,null
2019-11-18,53600.000000,53800.000000,53200.000000,53500.000000,53500.000000,7746554
2019-11-19,53200.000000,53500.000000,52700.000000,53500.000000,53500.000000,8907177
2019-11-20,53400.000000,53400.000000,52000.000000,52000.000000,52000.000000,12560070
2019-11-21,51600.000000,52100.000000,50600.000000,51000.000000,51000.000000,14298646
2019-11-22,51000.000000,51600.000000,50900.000000,51600.000000,51600.000000,8478310
2019-11-25,52200.000000,52600.000000,51700.000000,51800.000000,51800.000000,9050625
2019-11-26,51900.000000,52900.000000,51800.000000,51800.000000,51800.000000,27372226
2019-11-27,51800.000000,52300.000000,51600.000000,52200.000000,52200.000000,7546261
2019-11-28,51900.000000,52100.000000,51300.000000,51300.000000,51300.000000,6833885
2019-11-29,51200.000000,51400.000000,50200.000000,50300.000000,50300.000000,11179334
2019-12-02,50900.000000,51300.000000,50400.000000,50400.000000,50400.000000,18877252
2019-12-03,49800.000000,50300.000000,49500.000000,49900.000000,49900.000000,12059812
2019-12-04,49600.000000,49850.000000,49000.000000,49450.000000,49450.000000,13246549
2019-12-05,50200.000000,50400.000000,49500.000000,49500.000000,49500.000000,10449715
2019-12-06,50100.000000,50900.000000,49950.000000,50400.000000,50400.000000,11414563
2019-12-09,50900.000000,51400.000000,50700.000000,51200.000000,51200.000000,8470627
2019-12-10,51000.000000,51600.000000,50700.000000,51500.000000,51500.000000,6882771
2019-12-11,51500.000000,52200.000000,51400.000000,51900.000000,51900.000000,11379521
2019-12-12,53000.000000,53300.000000,52700.000000,53300.000000,53300.000000,29178697
2019-12-13,54500.000000,54800.000000,53900.000000,54700.000000,54700.000000,18120261
2019-12-16,54500.000000,54900.000000,54300.000000,54700.000000,54700.000000,11512405
2019-12-17,55800.000000,56700.000000,55400.000000,56700.000000,56700.000000,19358433
2019-12-18,56700.000000,57200.000000,56000.000000,56300.000000,56300.000000,15558208
2019-12-19,57000.000000,57300.000000,55500.000000,56000.000000,56000.000000,14180520
2019-12-20,56100.000000,56500.000000,55600.000000,56000.000000,56000.000000,12095519
2019-12-23,56100.000000,56400.000000,55100.000000,55500.000000,55500.000000,9839252
2019-12-24,55600.000000,55700.000000,54800.000000,55000.000000,55000.000000,11868463
2019-12-26,54700.000000,55400.000000,54400.000000,55400.000000,55400.000000,9645034
2019-12-27,55700.000000,56900.000000,55500.000000,56500.000000,56500.000000,12313056
2019-12-30,56200.000000,56600.000000,55700.000000,55800.000000,55800.000000,8356767
2020-01-02,55500.000000,56000.000000,55000.000000,55200.000000,55200.000000,12993228
2020-01-03,56000.000000,56600.000000,54900.000000,55500.000000,55500.000000,15422255
2020-01-06,54900.000000,55600.000000,54600.000000,55500.000000,55500.000000,10278951
2020-01-07,55700.000000,56400.000000,55600.000000,55800.000000,55800.000000,10009778
2020-01-08,56200.000000,57400.000000,55900.000000,56800.000000,56800.000000,23501171
2020-01-09,58400.000000,58600.000000,57400.000000,58600.000000,58600.000000,24102579
2020-01-10,58800.000000,59700.000000,58300.000000,59500.000000,59500.000000,16000170
2020-01-13,59600.000000,60000.000000,59100.000000,60000.000000,60000.000000,11359139
2020-01-14,60400.000000,61000.000000,59900.000000,60000.000000,60000.000000,16906295
2020-01-15,59500.000000,59600.000000,58900.000000,59000.000000,59000.000000,14300928
2020-01-16,59100.000000,60700.000000,59000.000000,60700.000000,60700.000000,14381774
2020-01-17,61900.000000,62000.000000,61000.000000,61200.000000,61200.000000,11123522
